id,combined_features,title
54837,"['highway', 'patrolman'] ['naïve', 'rookie', 'mexican', 'highway', 'patrol', 'adapt', 'survive', 'contends', 'dangerous', 'widespread', 'corruption'] 8.0 ['Action' 'Drama'] ['Action' 'Drama'] ['Action' 'Drama']",Highway Patrolman
68170,"['last', 'september'] ['ireland', 'elderly', 'couple', 'reside', 'tired', 'country', 'estate', 'living', 'niece', 'oxford', 'student', 'nephew', 'married', 'house', 'guests', 'trying', 'cover', 'presently', 'homeless', 'niece', 'enjoys', 'romantic', 'frolics', 'soldier', 'hidden', 'guerrilla', 'fighter', 'principals', 'thrown', 'turmoil', 'one', 'guest', 'arrives', 'considerable', 'wit', 'unwanted', 'advice'] 8.0 ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama']",The Last September
239123,"['journals'] ['director', 'andrea', 'kreuzhage', 'documents', 'journals', 'project', 'ongoing', 'collaborative', 'experiment', 'created', 'nathan', 'blaney', 'attempts', 'follow', 'journals', 'throughout', 'travels', 'goal', 'project', 'provide', 'method', 'interaction', 'shared', 'creativity', 'among', 'friends', 'strangers'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",1000 Journals
340027,"['brain', 'fire'] ['look', 'young', 'woman', 'rapid', 'descent', 'insanity'] 8.0 ['Drama'] ['Drama'] ['Drama']",Brain on Fire
123777,"['sink', 'swim'] ['series', 'twenty', 'six', 'short', 'stories', 'girl', 'describes', 'childhood', 'events', 'shaped', 'ideas', 'fatherhood', 'family', 'relations', 'work', 'play', 'stories', 'unfold', 'dual', 'portrait', 'emerges', 'father', 'cared', 'career', 'family', 'daughter', 'deeply', 'affected', 'behavior', 'working', 'counterpoint', 'forceful', 'text', 'sensual', 'black', 'white', 'images', 'depict', 'extraordinary', 'ordinary', 'events', 'daily', 'life', 'together', 'create', 'formally', 'complex', 'emotionally', 'intense', 'film'] 8.0 ['Documentary' 'Drama'] ['Documentary' 'Drama'] ['Documentary' 'Drama']",Sink or Swim
382127,"['manifesto'] ['manifesto', 'draws', 'writings', 'futurists', 'dadaists', 'fluxus', 'artists', 'suprematists', 'situationists', 'dogma', 'artist', 'groups', 'musings', 'individual', 'artists', 'architects', 'dancers', 'filmmakers', 'editing', 'reassembling', 'collage', 'artists', 'manifestos', 'ultimately', 'questioning', 'role', 'artist', 'society', 'today', 'performing', 'new', 'manifestos', 'inhabiting', 'thirteen', 'different', 'personas', 'among', 'school', 'teacher', 'puppeteer', 'newsreader', 'factory', 'worker', 'homeless', 'man', 'cate', 'blanchett', 'imbues', 'new', 'dramatic', 'life', 'famous', 'words', 'unexpected', 'contexts', 'feature', 'film', 'version', 'art', 'installation', 'premiere', 'sundance', 'film', 'festival'] 8.0 ['Drama'] ['Drama'] ['Drama']",Manifesto
43455,"['loves', 'carmen'] ['gypsy', 'carmen', 'drives', 'men', 'wild', 'spain', 'especially', 'dragoon', 'jose'] 8.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",The Loves of Carmen
280755,"['drops', 'joy'] ['pointing', 'importance', 'maintaining', 'playful', 'spirit', 'kids', 'society', 'forces', 'us', 'abandon', 'adult', 'lives', 'drops', 'joy', 'documentary', 'speaks', 'widely', 'idea', 'playing', 'something', 'serious', 'urgent'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",Drops of Joy
38868,"['decade', 'influence'] ['documentary', 'effects', 'filmmaking'] 8.0 ['Comedy' 'Documentary' 'Romance'] ['Comedy' 'Documentary' 'Romance'] ['Comedy' 'Documentary' 'Romance']",A Decade Under the Influence
124306,"['life', 'times', 'antonin', 'artaud'] ['may', 'paris', 'young', 'poet', 'jacques', 'prevel', 'meets', 'antonin', 'artaud', 'actor', 'artist', 'writer', 'released', 'mental', 'asylum', 'ten', 'months', 'follow', 'mad', 'artaud', 'cruel', 'coaching', 'actress', 'theatre', 'cruelty', 'prevel', 'buys', 'drugs', 'hangs', 'every', 'word', 'meanwhile', 'prevel', 'divides', 'time', 'jany', 'blond', 'young', 'mistress', 'rolande', 'wife', 'child', 'time', 'cruelty', 'neglect', 'poverty', 'egoism', 'madness', 'pursuit', 'art', 'mix', 'left', 'bank'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",My Life and Times With Antonin Artaud
5728,"['day', 'idiots'] ['mentally', 'emotionally', 'impaired', 'inhabitants', 'clinic', 'insane', 'medical', 'profession', 'along', 'humanity', 'distorted', 'long', 'filmic', 'exhibition', 'urination', 'ample', 'nudity', 'sake', 'critics', 'support', 'might', 'feel', 'lack', 'apparent', 'purpose', 'idiot', 'title', 'day', 'idiots', 'physical', 'emotional', 'problems', 'form', 'high', 'art', 'viewers', 'decide'] 8.0 ['Fantasy' 'Drama'] ['Fantasy' 'Drama'] ['Fantasy' 'Drama']",Day of the Idiots
62414,"['hot', 'dog', 'program'] ['enjoy', 'celebration', 'may', 'country', 'popular', 'fast', 'food', 'connecticut', 'south', 'carolina', 'california', 'rick', 'sebak', 'visits', 'nation', 'coolest', 'hot', 'dog', 'places', 'taking', 'viewers', 'inside', 'giant', 'hot', 'building', 'stopping', 'crazy', 'stands', 'looking', 'hot', 'dogs', 'made', 'wonder', 'hot', 'dogs', 'became', 'toppings', 'tops', 'days', 'tune', 'find'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",A Hot Dog Program
407806,"[] ['look', 'prison', 'system', 'united', 'states', 'reveals', 'nation', 'history', 'racial', 'inequality'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",13th
11110,"['sweet', 'mud'] ['set', 'old', 'dvir', 'avni', 'navigates', 'equality', 'values', 'kibbutz', 'relationship', 'undermined', 'mother', 'kibbutz', 'members', 'denounce'] 8.0 ['Drama'] ['Drama'] ['Drama']",Sweet Mud
218233,"['living', 'magoroku'] ['wealthy', 'family', 'allow', 'military', 'grow', 'crops', 'fields', 'due', 'superstitious', 'beliefs', 'illness'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",The Living Magoroku
267480,"['look', 'silence'] ['family', 'survives', 'genocide', 'indonesia', 'confronts', 'men', 'killed', 'one', 'brothers'] 8.0 ['Documentary' 'History'] ['Documentary' 'History'] ['Documentary' 'History']",The Look of Silence
421365,"[] ['lonely', 'criminology', 'professor', 'attempts', 'solve', 'mystery', 'behind', 'five', 'murders', 'decoding', 'puzzle', 'five', 'pythagorean', 'theorems', 'crime', 'story', 'features', 'renowned', 'french', 'actor', 'françois', 'cluzet'] 8.0 ['Mystery' 'Thriller'] ['Mystery' 'Thriller'] ['Mystery' 'Thriller']",The other me
255940,"['order'] ['night', 'flight', 'hysteria', 'police', 'surveillance', 'suburban', 'america'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",In Order Not to Be Here
113369,"['pinochet', 'case'] ['true', 'story', 'saga', 'hoped', 'justice', 'brought', 'bear', 'upon', 'augosto', 'pinochet', 'chilean', 'dictator', 'september', 'pinochet', 'flew', 'london', 'pleasure', 'trip', 'experienced', 'back', 'pain', 'underwent', 'operation', 'london', 'clinic', 'upon', 'waking', 'arrested', 'scotland', 'yard', 'could', 'become', 'first', 'latin', 'american', 'dictator', 'answer', 'crimes', 'serving', 'head', 'state', 'days', 'house', 'arrest', 'nevertheless', 'eventually', 'returned', 'unscathed', 'chile', 'despite', 'compelling', 'case', 'built', 'amp', 'period', 'young', 'spanish', 'prosecutor', 'carlos', 'castresana'] 8.0 ['Documentary' 'Foreign'] ['Documentary' 'Foreign'] ['Documentary' 'Foreign']",The Pinochet Case
61751,"['jesus', 'palestinian'] ['natasha', 'kim', 'van', 'kooten', 'goes', 'limburg', 'collect', 'brother', 'ramses', 'hans', 'teeuwen', 'joined', 'sect', 'consent', 'cutting', 'father', 'life', 'support'] 8.0 ['Comedy'] ['Comedy'] ['Comedy']",Jesus is a Palestinian
15244,"['man', 'escaped'] ['french', 'resistance', 'activist', 'andre', 'devigny', 'imprisoned', 'nazis', 'devotes', 'waking', 'hours', 'planning', 'elaborate', 'escape', 'day', 'condemned', 'death', 'given', 'new', 'cellmate', 'kill', 'risk', 'revealing', 'plans', 'someone', 'may', 'gestapo', 'informer'] 8.0 ['War' 'Thriller' 'Drama'] ['War' 'Thriller' 'Drama'] ['War' 'Thriller' 'Drama']",A Man Escaped
232739,"['perfumed', 'ball'] ['lebanese', 'photographer', 'living', 'brazil', 'manages', 'take', 'pictures', 'lampião', 'legendary', 'brazilian', 'outlaw', 'kind', 'tropical', 'robin', 'hood'] 8.0 ['Drama'] ['Drama'] ['Drama']",Perfumed Ball
359105,"['heneral', 'luna'] ['filipino', 'general', 'believes', 'turn', 'tide', 'battle', 'war', 'little', 'know', 'faces', 'greatest', 'threat', 'country', 'revolution', 'invading', 'americans'] 8.0 ['War' 'Drama' 'Action' 'Comedy' 'History'] ['War' 'Drama' 'Action' 'Comedy' 'History'] ['War' 'Drama' 'Action' 'Comedy' 'History']",Heneral Luna
347495,"['inside', 'dark', 'web'] ['years', 'world', 'wide', 'web', 'created', 'caught', 'greatest', 'controversy', 'existence', 'surveillance', 'many', 'concerned', 'governments', 'corporations', 'monitor', 'every', 'move', 'horizon', 'meets', 'hackers', 'scientists', 'whose', 'technology', 'fighting', 'back', 'controversial', 'technology', 'law', 'enforcement', 'officers', 'believe', 'leading', 'crime', 'dark', 'web', 'place', 'almost', 'anything', 'bought', 'guns', 'drugs', 'credit', 'card', 'details'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",Inside The Dark Web
131478,"['doomed', 'love'] ['story', 'doomed', 'love', 'two', 'people', 'different', 'worlds', 'impact', 'lives'] 8.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Doomed Love
85588,"['dadetown'] ['interviews', 'michael', 'roger', 'tradition', 'examine', 'life', 'america', 'class', 'conflicts', 'collapse', 'upstate', 'new', 'york', 'community', 'dadetown', 'town', 'factory', 'reduced', 'manufacture', 'paper', 'clips', 'staples', 'finally', 'closes', 'facing', 'massive', 'unemployment', 'dadetown', 'residents', 'next', 'find', 'yuppies', 'moving', 'town', 'staff', 'local', 'division', 'big', 'computer', 'outfit'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",Dadetown
56068,"['band', 'honest', 'men'] ['sindato'] 8.0 ['Comedy'] ['Comedy'] ['Comedy']",The Band of Honest Men
245260,"['six', 'days', 'roswell'] ['feature', 'film', 'ufos', 'aliens', 'sightings', 'abductions', 'worldly', 'visitors', 'extra', 'terrestrials', 'ufo', 'researchers', 'government', 'close', 'encounters', 'flying', 'saucers', 'alien', 'spacecraft', 'impact', 'site', 'alien', 'bodies', 'alien', 'autopsy', 'bomb', 'group', 'atomic', 'bomb', 'testing', 'trinity', 'site', 'white', 'sands', 'missile', 'test', 'range', 'alamos', 'crash', 'roswell', 'new', 'mexico', 'became', 'known', 'roswell', 'incident', 'people', 'town', 'roswell', 'commemorate', 'ufo', 'crash', 'every', 'july', 'weekend', 'roswell', 'ufo', 'encounter', 'celebration'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",Six Days in Roswell
10227,"['playtime'] ['jacques', 'tati', 'gloriously', 'choreographed', 'nearly', 'wordless', 'comedies', 'confusion', 'age', 'technology', 'reached', 'creative', 'apex', 'playtime', 'lasting', 'testament', 'modern', 'age', 'tiptoeing', 'edge', 'oblivion'] 8.0 ['Comedy'] ['Comedy'] ['Comedy']",PlayTime
441483,"['tomato', 'red'] ['small', 'town', 'drifter', 'sammy', 'barlach', 'drives', 'town', 'search', 'next', 'cold', 'beer', 'bunch', 'gets', 'lot', 'bargained'] 8.0 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",Tomato Red
367215,"['fear'] ['years', 'death', 'row', 'convicted', 'murderer', 'petitions', 'court', 'asking', 'executed', 'story', 'unfolds', 'becomes', 'clear', 'nothing', 'seems'] 8.0 ['Documentary' 'Thriller'] ['Documentary' 'Thriller'] ['Documentary' 'Thriller']",The Fear of 13
15,"['citizen', 'kane'] ['newspaper', 'magnate', 'charles', 'foster', 'kane', 'taken', 'mother', 'boy', 'made', 'ward', 'rich', 'industrialist', 'result', 'every', 'tyrannical', 'move', 'makes', 'rest', 'life', 'appears', 'way', 'reaction', 'deeply', 'wounding', 'event'] 8.0 ['Mystery' 'Drama'] ['Mystery' 'Drama'] ['Mystery' 'Drama']",Citizen Kane
33382,"['chappaqua'] ['story', 'conrad', 'rooks', 'travels', 'france', 'undergo', 'cure', 'flashbacks', 'beginings', 'psychedelia', 'san', 'fran', 'though', 'initially', 'confusing', 'rooks', 'blends', 'reality', 'cuts', 'color', 'monochrome', 'tinted', 'shots', 'chappaqua', 'conventionally', 'constructed', 'beginning', 'middle', 'end'] 8.0 ['Drama'] ['Drama'] ['Drama']",Chappaqua
29055,"['sting', 'black', 'scorpion'] ['cop', 'day', 'masked', 'crusader', 'night', 'fearless', 'sultry', 'black', 'scorpion', 'must', 'protect', 'city', 'angels', 'deadly', 'trio', 'villains', 'prosthetic', 'machine', 'gun', 'firearm', 'clockwise', 'flashpoint'] 8.0 ['Action' 'ScienceFiction'] ['Action' 'ScienceFiction'] ['Action' 'ScienceFiction']",Sting of the Black Scorpion
104644,"['reflection', 'fear'] ['young', 'girl', 'lives', 'mother', 'grandmother', 'one', 'day', 'estranged', 'father', 'returns', 'home', 'female', 'companion', 'introduces', 'fiance', 'soon', 'girl', 'finds', 'midst', 'strange', 'evolve', 'web', 'crime', 'murder'] 8.0 ['Horror'] ['Horror'] ['Horror']",A Reflection of Fear
411024,"['karl', 'marx', 'city'] ['petra', 'epperlein', 'michael', 'tucker', 'gunner', 'palace', 'prisoner', 'planned', 'kill', 'tony', 'blair', 'take', 'powerfully', 'personal', 'journey', 'former', 'east', 'germany', 'epperlein', 'investigates', 'father', 'suicide', 'possibility', 'may', 'worked', 'spy', 'dreaded', 'stasi', 'security', 'service'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",Karl Marx City
221917,"['run', 'country'] ['irish', 'lad', 'matt', 'keeslar', 'fled', 'oppressive', 'widowed', 'father', 'albert', 'finney', 'falls', 'girl', 'victoria', 'smurfit', 'affluent', 'family'] 8.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",The Run of the Country
114499,"['vanishing', 'prairie'] ['story', 'american', 'prairie', 'vast', 'herds', 'bison', 'elk', 'grazed'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",The Vanishing Prairie
265497,"['one', 'last', 'hug'] ['one', 'last', 'hug', 'chronicles', 'three', 'day', 'summer', 'camp', 'children', 'learning', 'cope', 'death', 'loved', 'one', 'guidance', 'trained', 'professionals', 'grieving', 'children', 'young', 'seven', 'years', 'old', 'learn', 'feelings', 'normal', 'talking', 'begin', 'heal', 'testament', 'healing', 'power', 'shared', 'sorrow', 'one', 'last', 'hug', 'shows', 'particular', 'experience', 'children', 'grief'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",One Last Hug
124839,"['predictions', 'fire'] ['visceral', 'documentary', 'focusing', 'slovenian', 'collective', 'art', 'movement', 'known', 'nsk', 'slowenische', 'kunst', 'varied', 'branches', 'pilot'] 8.0 ['Documentary' 'Music'] ['Documentary' 'Music'] ['Documentary' 'Music']",Predictions of Fire
14308,"['trying', 'break', 'heart'] ['documentary', 'photographer', 'sam', 'jones', 'documenting', 'american', 'rock', 'band', 'wilco', 'recording', 'fourth', 'album', 'yankee', 'hotel', 'foxtrot', 'originally', 'intended', 'showcase', 'band', 'creative', 'process', 'film', 'crew', 'catches', 'unexpected', 'complications', 'band', 'record', 'label', 'problems', 'among', 'band', 'members'] 8.0 ['Documentary' 'Music'] ['Documentary' 'Music'] ['Documentary' 'Music']",I Am Trying to Break Your Heart
162117,"['secrets', 'life'] ['documentary', 'showing', 'changing', 'world', 'nature', 'sky', 'sun', 'planets', 'insects', 'volcanic', 'action', 'story', 'nature', 'strange', 'intricate', 'designs', 'survival', 'many', 'methods', 'perpetuating', 'life'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",Secrets of Life
43618,"['tokyo', 'olympiad'] ['kon', 'ichikawa', 'documents', 'summer', 'olympics', 'tokyo', 'like', 'leni', 'riefenstahl', 'olympia', 'documented', 'summer', 'olympics', 'berlin', 'ichikawa', 'film', 'considered', 'milestone', 'documentary', 'filmmaking', 'however', 'tokyo', 'olympiad', 'keeps', 'focus', 'atmosphere', 'games', 'human', 'side', 'athletes', 'instead', 'concentrating', 'winners', 'results'] 8.0 ['Documentary' 'Foreign'] ['Documentary' 'Foreign'] ['Documentary' 'Foreign']",Tokyo Olympiad
56759,"['notre', 'dame', 'paris'] ['musical', 'adaptation', 'victor', 'hugo', 'novel', 'notre', 'dame', 'paris', 'follows', 'gypsy', 'dancer', 'esmeralda', 'three', 'men', 'vie', 'love', 'kind', 'hunchback', 'quadimodo', 'twisted', 'priest', 'frollo', 'unfaithful', 'soldier', 'phoebus'] 8.0 ['Drama' 'Romance' 'History' 'Music'] ['Drama' 'Romance' 'History' 'Music'] ['Drama' 'Romance' 'History' 'Music']",Notre Dame de Paris
28236,"['concert', 'george'] ['memorial', 'george', 'harrison', 'first', 'anniversary', 'passing', 'concert', 'george', 'held', 'royal', 'albert', 'hall', 'london', 'november', 'organized', 'harrison', 'widow', 'olivia', 'dhani', 'arranged', 'musical', 'direction', 'eric', 'clapton', 'jeff', 'lynne'] 8.0 ['Music'] ['Music'] ['Music']",Concert for George
82594,"['spine', 'tingler', 'william', 'castle', 'story'] ['chronicles', 'last', 'great', 'american', 'showman', 'filmmaker', 'william', 'castle', 'master', 'ballyhoo', 'became', 'brand', 'name', 'movie', 'horror', 'outrageous', 'audience', 'participation', 'gimmicks'] 8.0 ['Documentary'] ['Documentary'] ['Documentary']",Spine Tingler! The William Castle Story
345575,"['saboteurs'] ['story', 'heavy', 'water', 'war', 'unfolds', 'prolouge', 'eruption', 'end', 'second', 'world', 'war', 'follow', 'story', 'key', 'personnel', 'race', 'develops', 'atomic', 'bomb', 'first'] 8.0 ['SinDato'] ['SinDato'] ['SinDato']",The Saboteurs
33117,"['tea', 'two'] ['reworking', 'nanette', 'wealthy', 'heiress', 'nanette', 'carter', 'bets', 'uncle', 'say', 'everything', 'hours', 'wins', 'invest', 'money', 'broadway', 'show', 'featuring', 'songs', 'written', 'beau', 'course', 'star', 'trouble', 'realize', 'uncle', 'wiped', 'stock', 'market', 'crash'] 8.0 ['Comedy' 'Romance' 'Music'] ['Comedy' 'Romance' 'Music'] ['Comedy' 'Romance' 'Music']",Tea for Two
313653,"['rege'] ['college', 'teen', 'named', 'rege', 'slowly', 'becomes', 'engulfed', 'criminal', 'underworld', 'crosses', 'path', 'mysterious', 'gangster', 'named', 'bhai'] 8.0 ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime']",Rege
57698,"['gold', 'diggers'] ['horbart', 'going', 'put', 'new', 'show', 'know', 'two', 'partners', 'lost', 'money', 'stock', 'market', 'insurance', 'salesman', 'rosmer', 'peck', 'falls', 'love', 'ex', 'joan', 'blondell', 'friend', 'genevieve', 'tries', 'land', 'one', 'horbat', 'partners', 'come', 'idea', 'insure', 'million', 'get', 'money', 'back', 'dies', 'rosmer', 'sells', 'policy', 'insurance', 'company', 'finds', 'hypochondriac', 'attempt', 'kill', 'accidently', 'fails', 'genevieve', 'falls', 'love', 'informed', 'putting', 'show', 'money', 'breakdown', 'possibility', 'restore', 'health', 'putting', 'show', 'spite', 'lack', 'money'] 8.0 ['Comedy' 'Romance' 'Music'] ['Comedy' 'Romance' 'Music'] ['Comedy' 'Romance' 'Music']",Gold Diggers of 1937
